0.268000 0.135178 0.067501 -0.084988
0.269000 0.153510 0.109210 -0.065967
0.270000 0.131537 0.149640 -0.017384
0.271000 0.148229 0.175824 0.009514
0.272000 0.132732 0.184481 0.037920
0.273000 0.126663 0.215909 0.059836
0.274000 0.108050 0.228790 0.097462
0.275000 0.084976 0.233376 0.131531
0.276000 0.082963 0.232018 0.113342
0.277000 0.048226 0.206996 0.123570
0.278000 0.049549 0.162519 0.090826
0.279000 0.057334 0.139063 0.054750
0.280000 0.076768 0.120051 0.005032
0.281000 0.058794 0.080238 -0.014584
0.282000 0.099864 0.063119 -0.063405
0.283000 0.118687 0.028228 -0.113418
0.284000 0.120945 0.021264 -0.135483
0.285000 0.116773 0.022323 -0.119945
0.286000 0.123073 0.022012 -0.121637
0.287000 0.150263 0.058285 -0.109196
0.288000 0.141826 0.090066 -0.082927
0.289000 0.179021 0.130933 -0.069762
0.290000 0.158401 0.162328 -0.021209
0.291000 0.145859 0.186822 0.013782
0.292000 0.125083 0.205843 0.071146
0.293000 0.095109 0.238143 0.111799
0.294000 0.085266 0.245035 0.144495
0.295000 0.086421 0.251356 0.152022
0.296000 0.074228 0.251038 0.144480
0.297000 0.070356 0.234827 0.140683
0.298000 0.101618 0.198723 0.071886
0.299000 0.078741 0.149056 0.031670
0.300000 0.088850 0.110412 -0.005109
0.301000 0.093134 0.084795 -0.020697
0.302000 0.108880 0.084752 -0.068134
0.303000 0.134168 0.046252 -0.109649
0.304000 0.125522 0.032906 -0.123039
0.305000 0.117165 0.027364 -0.126864
0.306000 0.139740 0.023617 -0.140464
0.307000 0.160127 0.035039 -0.136019
0.308000 0.141019 0.070149 -0.085866
0.309000 0.146381 0.117531 -0.066414
0.310000 0.117394 0.152327 0.020311
0.311000 0.121647 0.197631 0.055866
0.312000 0.085557 0.214442 0.096667
0.313000 0.068040 0.236399 0.128198
0.314000 0.087759 0.242292 0.130793
0.315000 0.089027 0.230047 0.120452
0.316000 0.078209 0.201587 0.088273
0.317000 0.078021 0.186816 0.088814
0.318000 0.091326 0.172794 0.054770
0.319000 0.073481 0.136195 0.027458
0.320000 0.088194 0.094964 -0.022363
0.321000 0.077675 0.057762 -0.054826
0.322000 0.053601 0.037243 -0.052791
0.323000 0.075858 0.007080 -0.089409
0.324000 0.102160 0.018422 -0.108794
0.325000 0.123404 0.024503 -0.140379
0.326000 0.163151 0.039393 -0.156786
0.327000 0.192323 0.068726 -0.137576
0.328000 0.186961 0.098828 -0.113397
0.329000 0.226456 0.150506 -0.111378
0.330000 0.218807 0.200752 -0.040924
0.331000 0.202044 0.271225 0.045169
0.332000 0.223090 0.336833 0.084184
0.333000 0.262051 0.397897 0.115173
0.334000 0.289609 0.439099 0.137066
0.335000 0.246803 0.461908 0.184889
0.336000 0.236568 0.476491 0.202347
0.337000 0.253249 0.500397 0.222708
0.338000 0.289583 0.523741 0.217066
0.339000 0.285315 0.509923 0.198367
0.340000 0.307632 0.482227 0.143948
0.341000 0.344330 0.511623 0.136319
0.342000 0.371538 0.521958 0.130667
0.343000 0.400637 0.506959 0.064469
0.344000 0.418153 0.470885 0.027456
0.345000 0.392292 0.445059 0.027508
0.346000 0.335959 0.411072 0.036144
0.347000 0.289637 0.357410 0.057504
0.348000 0.239548 0.331110 0.066815
0.349000 0.237166 0.352524 0.085411
0.350000 0.198211 0.324958 0.120551
0.351000 0.126951 0.332195 0.191107
0.352000 0.035743 0.338148 0.276602
0.353000 -0.029824 0.330189 0.349323
0.354000 -0.129643 0.283628 0.398356
0.355000 -0.184710 0.270252 0.426667
0.356000 -0.256074 0.241117 0.490224
0.357000 -0.293366 0.228653 0.502090
0.358000 -0.307566 0.187261 0.467780
0.359000 -0.305790 0.130619 0.419169
0.360000 -0.281084 0.090145 0.343404
0.361000 -0.247204 0.053739 0.266696
0.362000 -0.215263 0.007157 0.190301
0.363000 -0.149434 -0.032648 0.092267
0.364000 -0.109146 -0.033493 0.034492
0.365000 -0.089367 -0.037486 0.021082
0.366000 -0.080474 -0.045116 0.017798
0.367000 -0.053684 -0.034727 -0.000186
0.368000 -0.054082 -0.013102 0.006269
0.369000 -0.023154 0.013668 0.017151
0.370000 -0.021375 0.047627 0.056558
0.371000 0.000141 0.103612 0.063193
0.372000 0.012813 0.103412 0.083332
0.373000 0.006712 0.158691 0.122717
0.374000 0.022856 0.191334 0.133631
0.375000 0.042708 0.193243 0.141096
0.376000 0.029843 0.196256 0.139009
0.377000 0.020474 0.193712 0.133046
0.378000 0.014124 0.155002 0.115948
0.379000 0.000253 0.137009 0.124065
0.380000 0.016434 0.095200 0.042618
0.381000 0.026272 0.054175 -0.013959
0.382000 0.045765 0.033345 -0.031149
0.383000 0.119250 0.026577 -0.119068
0.384000 0.143347 0.035914 -0.147467
0.385000 0.134516 0.029818 -0.133451
0.386000 0.137091 0.036002 -0.119655
0.387000 0.155047 0.067892 -0.126650
0.388000 0.161033 0.102814 -0.080020
0.389000 0.164741 0.138382 -0.044930
0.390000 0.148477 0.166290 -0.003476
0.391000 0.130356 0.201635 0.037082
0.392000 0.129248 0.229173 0.070375
0.393000 0.106558 0.261783 0.135567
0.394000 0.106503 0.279007 0.155707
0.395000 0.095155 0.287582 0.162993
0.396000 0.089167 0.288586 0.169341
0.397000 0.092566 0.284238 0.178129
0.398000 0.103087 0.269563 0.142601
0.399000 0.083284 0.225216 0.116498
0.400000 0.080266 0.166072 0.071331
0.401000 0.057884 0.126353 0.021229
0.402000 0.082680 0.092918 -0.013877
0.403000 0.116160 0.090041 -0.061040
0.404000 0.155331 0.078904 -0.087531
0.405000 0.145564 0.068325 -0.099656
0.406000 0.141122 0.067222 -0.108336
0.407000 0.158798 0.081060 -0.103575
0.408000 0.175930 0.102530 -0.087656
0.409000 0.211166 0.149952 -0.082701
0.410000 0.166703 0.201963 0.006647
0.411000 0.149151 0.229637 0.062272
0.412000 0.147127 0.245719 0.067050
0.413000 0.133633 0.260417 0.103439
0.414000 0.126772 0.284887 0.131337
0.415000 0.134781 0.311089 0.141376
0.416000 0.128013 0.300431 0.148781
0.417000 0.126801 0.274661 0.137042
0.418000 0.131059 0.271215 0.101283
0.419000 0.110169 0.229775 0.097533
0.420000 0.077863 0.192851 0.100674
0.421000 0.092132 0.162790 0.052545
0.422000 0.125275 0.138081 -0.032377
0.423000 0.161253 0.103968 -0.087895
0.424000 0.172149 0.072074 -0.121890
0.425000 0.166703 0.065587 -0.131847
0.426000 0.164246 0.067698 -0.122313
0.427000 0.191363 0.095132 -0.123881
0.428000 0.210805 0.135528 -0.111025
0.429000 0.221991 0.161809 -0.085163
0.430000 0.227733 0.185451 -0.054362
0.431000 0.209740 0.246528 0.005401
0.432000 0.179296 0.286270 0.074321
0.433000 0.166190 0.307589 0.124665
0.434000 0.183338 0.349529 0.144485
0.435000 0.162788 0.331292 0.136754
0.436000 0.108707 0.272739 0.148935
0.437000 0.077981 0.274123 0.165561
0.438000 0.084474 0.248766 0.133758
0.439000 0.058983 0.204113 0.127552
0.440000 0.071263 0.184773 0.083243
0.441000 0.091039 0.153245 0.023792
0.442000 0.121697 0.138348 -0.017959
0.443000 0.164734 0.137135 -0.048595
0.444000 0.152313 0.107870 -0.066861
0.445000 0.169670 0.104501 -0.099656
0.446000 0.179457 0.087307 -0.124755
0.447000 0.215268 0.104214 -0.131338
0.448000 0.212905 0.148100 -0.093528
0.449000 0.194077 0.182711 -0.039435
0.450000 0.193898 0.212091 -0.004925
0.451000 0.195513 0.263266 0.031724
0.452000 0.200232 0.286571 0.060237
0.453000 0.180846 0.302336 0.102879
0.454000 0.169438 0.322326 0.135904
0.455000 0.167662 0.348050 0.151592
0.456000 0.150709 0.343834 0.164381
0.457000 0.134449 0.332057 0.161537
0.458000 0.134001 0.307149 0.137195
0.459000 0.127445 0.259956 0.115819
0.460000 0.128516 0.231381 0.077279
0.461000 0.135012 0.196546 0.025003
0.462000 0.162807 0.174625 -0.001494
0.463000 0.169675 0.171256 -0.040672
0.464000 0.165424 0.143313 -0.054439
0.465000 0.199872 0.118515 -0.107204
0.466000 0.217534 0.126602 -0.131939
0.467000 0.213032 0.123055 -0.111986
0.468000 0.241557 0.166561 -0.093072
0.469000 0.240728 0.196419 -0.072249
0.470000 0.224378 0.237012 -0.018656
0.471000 0.212921 0.269198 0.042164
0.472000 0.205881 0.297262 0.069459
0.473000 0.165083 0.319108 0.127553
0.474000 0.178618 0.347876 0.153069
0.475000 0.168720 0.350330 0.147069
0.476000 0.157949 0.322111 0.142363
0.477000 0.133154 0.308311 0.149256
0.478000 0.143496 0.306285 0.115299
0.479000 0.141838 0.270632 0.100717
0.480000 0.165058 0.255684 0.064834
0.481000 0.168007 0.223388 0.016582
0.482000 0.162566 0.178649 -0.015421
0.483000 0.163296 0.134103 -0.045604
0.484000 0.174618 0.134198 -0.072509
0.485000 0.199268 0.139662 -0.089425
0.486000 0.194251 0.126681 -0.090039
0.487000 0.205737 0.129436 -0.097508
0.488000 0.201956 0.161305 -0.075663
0.489000 0.225048 0.212131 -0.039581
0.490000 0.239468 0.261104 0.007937
0.491000 0.216418 0.297843 0.040688
0.492000 0.236783 0.325730 0.081958
0.493000 0.196143 0.340468 0.129698
0.494000 0.183957 0.382393 0.168294
0.495000 0.171968 0.384643 0.173079
0.496000 0.169726 0.364746 0.176650
0.497000 0.151337 0.349629 0.174833
0.498000 0.162398 0.340574 0.141553
0.499000 0.171526 0.318335 0.102084
0.500000 0.161585 0.267073 0.082789
0.501000 0.165638 0.248305 0.053617
0.502000 0.189456 0.229373 -0.002963
0.503000 0.215937 0.194397 -0.038989
0.504000 0.195073 0.155308 -0.064752
0.505000 0.212284 0.156212 -0.085243
0.506000 0.211893 0.166564 -0.076565
0.507000 0.220514 0.170492 -0.072799
0.508000 0.230353 0.189252 -0.062651
0.509000 0.238287 0.224532 -0.036928
0.510000 0.249448 0.266600 -0.009143
0.511000 0.240121 0.321982 0.047459
0.512000 0.222873 0.342479 0.107524
0.513000 0.233583 0.381375 0.133023
0.514000 0.225719 0.405112 0.154685
0.515000 0.200927 0.420661 0.179557
0.516000 0.215395 0.423160 0.187523
0.517000 0.201526 0.407329 0.166458
0.518000 0.188501 0.370486 0.155299
0.519000 0.193476 0.331796 0.116144
0.520000 0.184553 0.304097 0.083409
0.521000 0.192831 0.244619 0.035335
0.522000 0.164386 0.215516 0.020615
0.523000 0.198195 0.204968 -0.035360
0.524000 0.231367 0.189048 -0.061799
0.525000 0.267341 0.218669 -0.078936
0.526000 0.264129 0.210137 -0.079012
0.527000 0.246718 0.222466 -0.049671
0.528000 0.298595 0.256512 -0.070873
0.529000 0.304412 0.294217 -0.041210
0.530000 0.282500 0.292221 -0.012955
0.531000 0.261696 0.320883 0.037236
0.532000 0.258546 0.370818 0.076163
0.533000 0.235624 0.380278 0.124838
0.534000 0.238976 0.420743 0.160672
0.535000 0.239587 0.438054 0.162599
0.536000 0.236660 0.423772 0.157745
0.537000 0.237346 0.419535 0.173780
0.538000 0.224142 0.411089 0.163494
0.539000 0.218916 0.382609 0.132191
0.540000 0.190376 0.335388 0.125412
0.541000 0.204496 0.279867 0.047407
0.542000 0.195535 0.251582 0.019561
0.543000 0.216053 0.234855 -0.016248
0.544000 0.230375 0.197444 -0.047536
0.545000 0.224009 0.205313 -0.054670
0.546000 0.231764 0.215456 -0.058785
0.547000 0.278069 0.227389 -0.070967
0.548000 0.312201 0.268082 -0.080007
0.549000 0.287772 0.280623 -0.040503
0.550000 0.279511 0.286307 -0.012589
0.551000 0.277876 0.332173 0.038097
0.552000 0.287839 0.382135 0.059810
0.553000 0.294340 0.421081 0.108777
0.554000 0.286714 0.452119 0.139148
0.555000 0.250436 0.448589 0.159622
0.556000 0.227958 0.425001 0.186349
0.557000 0.181991 0.391672 0.191038
0.558000 0.179112 0.376836 0.164049
0.559000 0.174806 0.355814 0.145548
0.560000 0.154604 0.341677 0.153513
0.561000 0.183554 0.292750 0.096868
0.562000 0.198951 0.255802 0.041589
0.563000 0.220352 0.242518 -0.019920
0.564000 0.225444 0.198340 -0.055540
0.565000 0.250277 0.186050 -0.080863
0.566000 0.269347 0.194615 -0.094226
0.567000 0.259344 0.216507 -0.080284
0.568000 0.266128 0.225935 -0.055202
0.569000 0.285820 0.281931 -0.034371
0.570000 0.301637 0.315785 -0.022310
0.571000 0.273419 0.334635 0.035002
0.572000 0.278143 0.381162 0.087097
0.573000 0.249028 0.407574 0.130949
0.574000 0.227245 0.413402 0.160948
0.575000 0.207850 0.420828 0.177334
0.576000 0.238927 0.439387 0.181588
0.577000 0.203572 0.425163 0.208698
0.578000 0.155343 0.377636 0.181105
0.579000 0.131826 0.309935 0.154348
0.580000 0.152340 0.302123 0.116422
0.581000 0.161132 0.267037 0.070559
0.582000 0.186792 0.228645 0.018428
0.583000 0.216016 0.210108 -0.036300
0.584000 0.208504 0.171427 -0.064239
0.585000 0.209602 0.141133 -0.087507
0.586000 0.204872 0.144383 -0.086903
0.587000 0.233706 0.156599 -0.111309
0.588000 0.246460 0.168537 -0.089700
0.589000 0.212497 0.184935 -0.044837
0.590000 0.217901 0.228822 -0.028040
0.591000 0.210005 0.265916 0.039098
0.592000 0.188969 0.300705 0.085143
0.593000 0.184353 0.334457 0.130786
0.594000 0.176115 0.357496 0.165469
0.595000 0.141210 0.358986 0.180588
0.596000 0.149706 0.349352 0.167247
0.597000 0.150086 0.338374 0.170394
0.598000 0.134184 0.306899 0.142611
0.599000 0.134729 0.276891 0.102827
0.600000 0.138469 0.228451 0.077555
0.601000 0.130635 0.185752 0.036023
0.602000 0.133175 0.156708 -0.022171
0.603000 0.169678 0.126538 -0.062569
0.604000 0.179995 0.094649 -0.107442
0.605000 0.199227 0.104351 -0.139079
0.606000 0.218860 0.099947 -0.149910
0.607000 0.197266 0.089064 -0.120838
0.608000 0.135724 0.108287 -0.058634
0.609000 0.129579 0.154577 -0.011918
0.610000 0.203785 0.193578 -0.029520
0.611000 0.174185 0.226683 0.034810
0.612000 0.144966 0.261688 0.079347
0.613000 0.151318 0.272597 0.103682
0.614000 0.154188 0.303365 0.133537
0.615000 0.128286 0.300232 0.141873
0.616000 0.106705 0.288411 0.161783
0.617000 0.075667 0.273819 0.179516
0.618000 0.077325 0.259915 0.154505
0.619000 0.094037 0.232594 0.098934
0.620000 0.097178 0.197411 0.081845
0.621000 0.101925 0.154374 0.036866
0.622000 0.092069 0.134471 0.007962
0.623000 0.102109 0.109542 -0.026095
0.624000 0.108225 0.064642 -0.063637
0.625000 0.153378 0.052392 -0.124491
0.626000 0.171236 0.068433 -0.144298
0.627000 0.184601 0.064485 -0.134883
0.628000 0.187311 0.096631 -0.111997
0.629000 0.177145 0.130655 -0.091178
0.630000 0.172093 0.149530 -0.043489
0.631000 0.157720 0.184817 0.016066
0.632000 0.170238 0.229478 0.032906
0.633000 0.163354 0.242872 0.039679
0.634000 0.121964 0.251192 0.109954
0.635000 0.088800 0.244320 0.134764
0.636000 0.113040 0.266105 0.111881
0.637000 0.116275 0.273663 0.130079
0.638000 0.111347 0.255763 0.129564
0.639000 0.059790 0.189814 0.100982
0.640000 0.022338 0.120690 0.069082
0.641000 0.066707 0.110902 0.026823
0.642000 0.105734 0.117653 -0.024810
0.643000 0.124057 0.088788 -0.061685
0.644000 0.136870 0.037692 -0.111479
0.645000 0.146969 0.040177 -0.131627
0.646000 0.171713 0.075081 -0.134039
0.647000 0.180547 0.062238 -0.129587
0.648000 0.162306 0.060234 -0.119813
0.649000 0.137475 0.084369 -0.087760
0.650000 0.168390 0.150839 -0.052510
0.651000 0.146774 0.162231 0.008703
0.652000 0.137686 0.202559 0.041278
0.653000 0.125837 0.225976 0.069963
0.654000 0.128969 0.239269 0.095671
0.655000 0.106738 0.243819 0.124283
0.656000 0.109931 0.264483 0.122122
0.657000 0.103874 0.255042 0.120554
0.658000 0.093869 0.222415 0.108863
0.659000 0.090873 0.195404 0.081764
0.660000 0.052813 0.148776 0.055456
0.661000 0.073486 0.110009 0.008133
0.662000 0.088498 0.073004 -0.027135
0.663000 0.118651 0.087239 -0.076751
0.664000 0.140472 0.061193 -0.113712
0.665000 0.142440 0.022532 -0.133444
0.666000 0.138011 0.028008 -0.137162
0.667000 0.143066 0.044123 -0.136000
0.668000 0.167765 0.057505 -0.121943
0.669000 0.176053 0.105728 -0.098536
0.670000 0.181476 0.129324 -0.086993
0.671000 0.169676 0.158811 -0.020471
0.672000 0.151173 0.199972 0.033844
0.673000 0.132610 0.228342 0.060609
0.674000 0.124582 0.231188 0.081519
0.675000 0.105521 0.221463 0.105845
0.676000 0.105499 0.245577 0.106496
0.677000 0.111120 0.240401 0.101650
0.678000 0.091984 0.216492 0.106564
0.679000 0.070836 0.197286 0.096479
0.680000 0.115158 0.203724 0.050734
0.681000 0.096774 0.165950 0.045591
0.682000 0.078766 0.089223 -0.001236
